label href,label src,name,type_id,city,zipcode,active,name href
https://untappd.com/venue/7810450,https://ss3.4sqi.net/img/categories_v2/food/winery_bg_512.png,Les Trois Pinardiers,1,Bordeaux,33000,TRUE,https://untappd.com/venue/7810450
https://untappd.com/venue/7629746,https://ss3.4sqi.net/img/categories_v2/food/winery_bg_512.png,Le Metropolitain,1,Bordeaux,33000,TRUE,https://untappd.com/venue/7629746
https://untappd.com/venue/4471600,https://ss3.4sqi.net/img/categories_v2/food/winery_bg_512.png,Le Mashup,1,Bordeaux,33000,TRUE,https://untappd.com/venue/4471600
https://untappd.com/venue/6807729,https://ss3.4sqi.net/img/categories_v2/food/winery_bg_512.png,Ô P'tit Bahut,1,Bordeaux,33000,TRUE,https://untappd.com/venue/6807729
https://untappd.com/venue/9606121,https://ss3.4sqi.net/img/categories_v2/food/winery_bg_512.png,Tchin Tchin wine bar,1,Bordeaux,33000,TRUE,https://untappd.com/venue/9606121
https://untappd.com/venue/6441012,https://ss3.4sqi.net/img/categories_v2/food/winery_bg_512.png,La Conserverie - Converserie,1,Bordeaux,33000,TRUE,https://untappd.com/venue/6441012
https://untappd.com/venue/9777762,https://ss3.4sqi.net/img/categories_v2/food/winery_bg_512.png,Loft 33,1,Bordeaux,33000,TRUE,https://untappd.com/venue/9777762
https://untappd.com/venue/8762638,https://ss3.4sqi.net/img/categories_v2/food/winery_bg_512.png,Chez Tonino,1,Bordeaux,33000,TRUE,https://untappd.com/venue/8762638
https://untappd.com/venue/8014798,https://ss3.4sqi.net/img/categories_v2/food/winery_bg_512.png,La Talenquère,1,Bordeaux,33000,TRUE,https://untappd.com/venue/8014798
https://untappd.com/venue/9429294,https://ss3.4sqi.net/img/categories_v2/shops/food_wineshop_bg_512.png,V and B Bordeaux-Lac,1,Bordeaux,33000,TRUE,https://untappd.com/venue/9429294
https://untappd.com/venue/3557715,https://ss3.4sqi.net/img/categories_v2/shops/food_wineshop_bg_512.png,La Cave des Moines,1,Bordeaux,33000,TRUE,https://untappd.com/venue/3557715
